No 	 Uid 	 Jid  	 offloadtime 	 begintime 	 commutime 	 runtime 	 energy 	 AoI
3147	4	2578	136.7	136.7	0.0030840586747561093	0.375	0.03363626757308587	0.1
3148	4	2580	136.8	136.8	0.0030840586747561093	0.125	0.03363626757308587	0.04
3149	4	2579	136.75	136.75	0.0030840586747561093	0.375	0.03363626757308587	0.1
3150	4	2581	136.85	136.85	0.0030840586747561093	0.125	0.03363626757308587	0.04
3151	4	2583	136.95	136.95	0.0030840586747561093	0.125	0.03363626757308587	0.04
3152	4	2582	136.9	136.9	0.0030840586747561093	0.375	0.03363626757308587	0.1
3153	4	2584	137.0	137.0	0.0030840586747561093	0.375	0.03363626757308587	0.1
3154	4	2585	137.05	137.05	0.0030840586747561093	0.5	0.03363626757308587	0.13
3155	4	2586	137.1	137.1	0.0030840586747561093	0.5	0.03363626757308587	0.13
3156	4	2588	137.2	137.2	0.0030840586747561093	0.125	0.03363626757308587	0.04
3157	4	2587	137.15	137.15	0.0030840586747561093	0.375	0.03363626757308587	0.1
3158	4	2589	137.25	137.25	0.0030840586747561093	0.375	0.03363626757308587	0.1
3159	4	2590	137.3	137.3	0.0030840586747561093	0.375	0.03363626757308587	0.1
3160	4	2591	137.35	137.35	0.0030840586747561093	0.375	0.03363626757308587	0.1
3161	4	2593	137.45	137.45	0.0030840586747561093	0.125	0.03363626757308587	0.04
3162	4	2592	137.4	137.4	0.0030840586747561093	0.5	0.03363626757308587	0.13
3163	4	2594	137.5	137.5	0.0030840586747561093	0.25	0.03363626757308587	0.07
3164	4	2595	137.55	137.55	0.0030840586747561093	0.125	0.03363626757308587	0.04
3165	4	2596	137.6	137.6	0.0030840586747561093	0.25	0.03363626757308587	0.07
3166	4	2597	137.65	137.65	0.0030840586747561093	0.125	0.03363626757308587	0.04
3167	4	2598	137.7	137.7	0.0030840586747561093	0.25	0.03363626757308587	0.07
3168	4	2599	137.75	137.75	0.0030840586747561093	0.125	0.03363626757308587	0.04
3169	0	145	137.9	137.91	0.019880215804834504	0.075	0.17392571795662684	0.02
3170	4	2600	137.8	137.8	0.0030840586747561093	0.5	0.03363626757308587	0.13
3171	4	2601	137.85	137.85	0.0030840586747561093	0.375	0.03363626757308587	0.1
3172	1	143	137.9	137.92	0.015904172643867603	0.1	0.13914057436530147	0.05
